376.5	0.027406
377.01	0.026519
377.51	0.029249
378.02	0.027003
378.52	0.026293
379.02	0.026302
379.53	0.027694
380.03	0.024567
380.54	0.026738
381.04	0.025664
381.54	0.02494
382.05	0.025826
382.55	0.025774
383.06	0.026542
383.56	0.024319
384.06	0.024639
384.57	0.024781
385.07	0.024098
385.58	0.024227
386.08	0.023147
386.58	0.023844
387.09	0.022706
387.59	0.022474
388.1	0.021783
388.6	0.022517
389.1	0.022312
389.61	0.021355
390.11	0.020977
390.62	0.020017
391.12	0.020198
391.62	0.019464
392.13	0.019491
392.63	0.018836
393.14	0.019667
393.64	0.018782
394.14	0.018578
394.65	0.018201
395.15	0.017073
395.66	0.01735
396.16	0.017002
396.66	0.017375
397.17	0.016906
397.67	0.016127
398.18	0.016066
398.68	0.016163
399.18	0.016169
399.69	0.015286
400.19	0.015625
400.7	0.014848
401.2	0.014776
401.7	0.014437
402.21	0.015084
402.71	0.014597
403.22	0.014587
403.72	0.013848
404.22	0.014106
404.73	0.013605
405.23	0.013592
405.74	0.013447
406.24	0.013029
406.74	0.013028
407.25	0.012736
407.75	0.01323
408.26	0.013068
408.76	0.013443
409.26	0.01298
409.77	0.012776
410.27	0.012722
410.78	0.012611
411.28	0.012298
411.78	0.012745
412.29	0.01283
412.79	0.012385
413.3	0.012376
413.8	0.012684
414.3	0.013099
414.81	0.012356
415.31	0.012767
415.82	0.01275
416.32	0.012515
416.82	0.012853
417.33	0.01265
417.83	0.012756
418.34	0.012529
418.84	0.012985
419.34	0.012983
419.85	0.013281
420.35	0.013022
420.86	0.01321
421.36	0.01322
421.86	0.013736
422.37	0.01362
422.87	0.013536
423.38	0.013448
423.88	0.013431
424.38	0.013705
424.89	0.013537
425.39	0.013942
425.9	0.013701
426.4	0.013927
426.9	0.013995
427.41	0.014065
427.91	0.013652
428.42	0.013568
428.92	0.013995
429.42	0.013944
429.93	0.014016
430.43	0.014094
430.94	0.013874
431.44	0.014141
431.94	0.01414
432.45	0.014121
432.95	0.01411
433.46	0.013969
433.96	0.013729
434.46	0.013821
434.97	0.01412
435.47	0.013858
435.98	0.013844
436.48	0.013855
436.98	0.013798
437.49	0.013755
437.99	0.013898
438.5	0.01371
439	0.013747
439.5	0.013637
440.01	0.013473
440.51	0.013626
441.02	0.013768
441.52	0.013512
442.02	0.013601
442.53	0.013557
443.03	0.013561
443.54	0.013525
444.04	0.013478
444.54	0.013489
445.05	0.013693
445.55	0.013458
446.06	0.013795
446.56	0.013592
447.06	0.013614
447.57	0.013631
448.07	0.013733
448.58	0.013647
449.08	0.013594
449.58	0.013803
450.09	0.013645
450.59	0.013765
451.1	0.013786
451.6	0.013843
452.1	0.013765
452.61	0.013731
453.11	0.013794
453.62	0.013756
454.12	0.013896
454.62	0.013768
455.13	0.013831
455.63	0.013891
456.14	0.013892
456.64	0.013876
457.14	0.013835
457.65	0.013838
458.15	0.013826
458.66	0.013941
459.16	0.013909
459.66	0.013963
460.17	0.013968
460.67	0.013849
461.18	0.013936
461.68	0.013912
462.18	0.013866
462.69	0.013869
463.19	0.013798
463.7	0.013899
464.2	0.013937
464.7	0.013915
465.21	0.013818
465.71	0.013888
466.22	0.013798
466.72	0.013843
467.22	0.0139
467.73	0.013776
468.23	0.01392
468.74	0.013768
469.24	0.013846
469.74	0.013816
470.25	0.013855
470.75	0.013802
471.26	0.014001
471.76	0.014002
472.26	0.013815
472.77	0.013813
473.27	0.013815
473.78	0.014022
474.28	0.013875
474.78	0.013884
475.29	0.013836
475.79	0.013844
476.3	0.013857
476.8	0.013873
477.3	0.01379
477.81	0.013937
478.31	0.013874
478.82	0.013992
479.32	0.013905
479.82	0.013805
480.33	0.013834
480.83	0.013791
481.34	0.013773
481.84	0.013816
482.34	0.013824
482.85	0.013829
483.35	0.013864
483.86	0.013756
484.36	0.013753
484.86	0.013764
485.37	0.013736
485.87	0.013746
486.38	0.013669
486.88	0.013744
487.38	0.013653
487.89	0.013669
488.39	0.01367
488.9	0.013638
489.4	0.013715
489.9	0.013599
490.41	0.01365
490.91	0.013618
491.42	0.013588
491.92	0.013615
492.42	0.013576
492.93	0.013625
493.43	0.013581
493.94	0.013528
494.44	0.01353
494.94	0.01349
495.45	0.013535
495.95	0.013508
496.46	0.013459
496.96	0.013466
497.46	0.013455
497.97	0.013471
498.47	0.013502
498.98	0.013463
499.48	0.013418
499.98	0.013477
500.49	0.013482
500.99	0.013463
501.5	0.013507
502	0.013444
502.5	0.013454
503.01	0.013431
503.51	0.013446
504.02	0.013572
504.52	0.01351
505.02	0.013499
505.53	0.013483
506.03	0.013496
506.54	0.013469
507.04	0.013479
507.54	0.013479
508.05	0.013488
508.55	0.013551
509.06	0.013561
509.56	0.013583
510.06	0.013534
510.57	0.013454
511.07	0.013484
511.58	0.013514
512.08	0.013434
512.58	0.013474
513.09	0.013433
513.59	0.013423
514.1	0.013487
514.6	0.013444
515.1	0.01346
515.61	0.01345
516.11	0.013446
516.62	0.013444
517.12	0.01344
517.62	0.013394
518.13	0.013457
518.63	0.013394
519.14	0.013385
519.64	0.013349
520.14	0.013363
520.65	0.013381
521.15	0.013402
521.66	0.013339
522.16	0.013377
522.66	0.013295
523.17	0.013271
523.67	0.013334
524.18	0.013277
524.68	0.013304
525.18	0.013283
525.69	0.013251
526.19	0.013217
526.7	0.013324
527.2	0.013246
527.7	0.013248
528.21	0.013223
528.71	0.013181
529.22	0.013229
529.72	0.013152
530.22	0.013202
530.73	0.013185
531.23	0.013182
531.74	0.013177
532.24	0.013152
532.74	0.013143
533.25	0.013168
533.75	0.013152
534.26	0.013046
534.76	0.013068
535.26	0.013087
535.77	0.013098
536.27	0.013102
536.78	0.013083
537.28	0.0131
537.78	0.013099
538.29	0.013099
538.79	0.013029
539.3	0.013045
539.8	0.012995
540.3	0.01302
540.81	0.013026
541.31	0.012992
541.82	0.012985
542.32	0.013005
542.82	0.012947
543.33	0.012965
543.83	0.012982
544.34	0.012921
544.84	0.012907
545.34	0.012946
545.85	0.012863
546.35	0.012905
546.86	0.012854
547.36	0.012923
547.86	0.012886
548.37	0.012917
548.87	0.012888
549.38	0.012877
549.88	0.012831
550.38	0.012827
550.89	0.01289
551.39	0.012806
551.9	0.012859
552.4	0.012787
552.9	0.012813
553.41	0.012795
553.91	0.012775
554.42	0.012774
554.92	0.012776
555.42	0.012752
555.93	0.012727
556.43	0.012732
556.94	0.012772
557.44	0.012725
557.94	0.012738
558.45	0.012709
558.95	0.012717
559.46	0.012681
559.96	0.012655
560.46	0.012641
560.97	0.01267
561.47	0.01268
561.98	0.012635
562.48	0.012643
562.98	0.012691
563.49	0.012623
563.99	0.012616
564.5	0.012602
565	0.012621
565.5	0.012505
566.01	0.012648
566.51	0.012515
567.02	0.012594
567.52	0.012528
568.02	0.012576
568.53	0.012539
569.03	0.012566
569.54	0.012543
570.04	0.012544
570.54	0.012535
571.05	0.012583
571.55	0.012475
572.06	0.012469
572.56	0.012464
573.06	0.01248
573.57	0.012452
574.07	0.01246
574.58	0.012455
575.08	0.012467
575.58	0.012426
576.09	0.012402
576.59	0.012383
577.1	0.012394
577.6	0.012339
578.1	0.012392
578.61	0.012397
579.11	0.012342
579.62	0.012368
580.12	0.012387
580.62	0.012363
581.13	0.012356
581.63	0.012318
582.14	0.012383
582.64	0.012331
583.14	0.01233
583.65	0.012324
584.15	0.012286
584.66	0.012238
585.16	0.01229
585.66	0.012288
586.17	0.012293
586.67	0.012264
587.18	0.012296
587.68	0.012245
588.18	0.012222
588.69	0.012238
589.19	0.012197
589.7	0.012236
590.2	0.012252
590.7	0.012246
591.21	0.012268
591.71	0.012184
592.22	0.012204
592.72	0.012194
593.22	0.012169
593.73	0.012174
594.23	0.012168
594.74	0.012201
595.24	0.01215
595.74	0.0122
596.25	0.012181
596.75	0.012116
597.26	0.012148
597.76	0.012074
598.26	0.012148
598.77	0.012144
599.27	0.0121
599.78	0.012113
600.28	0.012082
600.78	0.01209
601.29	0.012072
601.79	0.012049
602.3	0.012135
602.8	0.012089
603.3	0.012022
603.81	0.012109
604.31	0.012091
604.82	0.012014
605.32	0.012042
605.82	0.01201
606.33	0.012025
606.83	0.012052
607.34	0.012022
607.84	0.01196
608.34	0.012003
608.85	0.012008
609.35	0.011972
609.86	0.012016
610.36	0.012024
610.86	0.01197
611.37	0.011898
611.87	0.011914
612.38	0.0119
612.88	0.011934
613.38	0.011891
613.89	0.011937
614.39	0.011981
614.9	0.011912
615.4	0.011922
615.9	0.011856
616.41	0.011839
616.91	0.011877
617.42	0.011833
617.92	0.011859
618.42	0.011866
618.93	0.011857
619.43	0.011852
619.94	0.011849
620.44	0.011821
620.94	0.011783
621.45	0.011827
621.95	0.011745
622.46	0.011762
622.96	0.011767
623.46	0.011749
623.97	0.011711
624.47	0.011779
624.98	0.011745
625.48	0.011674
625.98	0.011682
626.49	0.011704
626.99	0.01159
627.5	0.011682
628	0.011635
628.5	0.011684
629.01	0.011646
629.51	0.011589
630.02	0.011582
630.52	0.01169
631.02	0.011638
631.53	0.011574
632.03	0.01165
632.54	0.011707
633.04	0.011598
633.54	0.011607
634.05	0.011621
634.55	0.011519
635.06	0.011608
635.56	0.011583
636.06	0.01155
636.57	0.011549
637.07	0.011495
637.58	0.011553
638.08	0.011575
638.58	0.011462
639.09	0.011547
639.59	0.011514
640.1	0.011549
640.6	0.011481
641.1	0.01143
641.61	0.01152
642.11	0.011455
642.62	0.011465
643.12	0.011453
643.62	0.011419
644.13	0.011448
644.63	0.011472
645.14	0.011434
645.64	0.011424
646.14	0.011451
646.65	0.01133
647.15	0.011361
647.66	0.011399
648.16	0.011343
648.66	0.011393
649.17	0.011425
649.67	0.011407
650.18	0.011366
650.68	0.011321
651.18	0.011343
651.69	0.011395
652.19	0.01131
652.7	0.011394
653.2	0.01139
653.7	0.011438
654.21	0.011395
654.71	0.011412
655.22	0.011364
655.72	0.01142
656.22	0.011342
656.73	0.011451
657.23	0.011302
657.74	0.011458
658.24	0.011285
658.74	0.011506
659.25	0.011331
659.75	0.011383
660.26	0.011409
660.76	0.011424
661.26	0.011427
661.77	0.011402
662.27	0.011434
662.78	0.011332
663.28	0.011369
663.78	0.011312
664.29	0.011302
664.79	0.011313
665.3	0.011275
665.8	0.011255
666.3	0.011219
666.81	0.011227
667.31	0.011281
667.82	0.01126
668.32	0.011186
668.82	0.011209
669.33	0.011156
669.83	0.011062
670.34	0.011204
670.84	0.011089
671.34	0.011075
671.85	0.010986
672.35	0.011054
672.86	0.011027
673.36	0.011036
673.86	0.010944
674.37	0.010937
674.87	0.010961
675.38	0.010755
675.88	0.010875
676.38	0.010718
676.89	0.010759
677.39	0.010782
677.9	0.010789
678.4	0.010661
678.9	0.010631
679.41	0.010812
679.91	0.010629
680.42	0.010765
680.92	0.010729
681.42	0.010538
681.93	0.010678
682.43	0.010531
682.94	0.010535
683.44	0.010546
683.94	0.010471
684.45	0.010592
684.95	0.010584
685.46	0.010442
685.96	0.010407
686.46	0.010586
686.97	0.010371
687.47	0.010609
687.98	0.01059
688.48	0.010454
688.98	0.010532
689.49	0.010522
689.99	0.010648
690.5	0.010644
691	0.010438
691.5	0.01053
692.01	0.010492
692.51	0.010682
693.02	0.010547
693.52	0.010597
694.02	0.010362
694.53	0.010632
695.03	0.010446
695.54	0.010489
696.04	0.010487
696.54	0.010266
697.05	0.010558
