376.5	0.034631
377.01	0.03621
377.51	0.031833
378.02	0.033949
378.52	0.032198
379.02	0.032943
379.53	0.033279
380.03	0.031374
380.54	0.029846
381.04	0.032039
381.54	0.030369
382.05	0.02998
382.55	0.029529
383.06	0.028528
383.56	0.027891
384.06	0.028715
384.57	0.026473
385.07	0.027276
385.58	0.025651
386.08	0.024885
386.58	0.024955
387.09	0.025047
387.59	0.023785
388.1	0.023011
388.6	0.023512
389.1	0.023838
389.61	0.023314
390.11	0.022482
390.62	0.022328
391.12	0.020804
391.62	0.02126
392.13	0.02043
392.63	0.020952
393.14	0.019939
393.64	0.020158
394.14	0.0195
394.65	0.019603
395.15	0.018959
395.66	0.019235
396.16	0.018622
396.66	0.017697
397.17	0.017875
397.67	0.017735
398.18	0.017567
398.68	0.017116
399.18	0.016882
399.69	0.017389
400.19	0.017042
400.7	0.016669
401.2	0.017481
401.7	0.017103
402.21	0.016098
402.71	0.017657
403.22	0.016804
403.72	0.016779
404.22	0.017223
404.73	0.017843
405.23	0.017169
405.74	0.01764
406.24	0.017365
406.74	0.016758
407.25	0.017115
407.75	0.017219
408.26	0.017404
408.76	0.017376
409.26	0.017897
409.77	0.017793
410.27	0.017728
410.78	0.017856
411.28	0.018222
411.78	0.018158
412.29	0.018523
412.79	0.018507
413.3	0.018563
413.8	0.018663
414.3	0.018194
414.81	0.018407
415.31	0.018686
415.82	0.01858
416.32	0.018564
416.82	0.018955
417.33	0.018637
417.83	0.018664
418.34	0.019011
418.84	0.018684
419.34	0.018892
419.85	0.018974
420.35	0.018717
420.86	0.019173
421.36	0.018462
421.86	0.018811
422.37	0.018774
422.87	0.018999
423.38	0.018804
423.88	0.018956
424.38	0.018953
424.89	0.018867
425.39	0.018806
425.9	0.018679
426.4	0.018902
426.9	0.019095
427.41	0.018746
427.91	0.018693
428.42	0.018657
428.92	0.018646
429.42	0.018583
429.93	0.01845
430.43	0.018907
430.94	0.01853
431.44	0.018452
431.94	0.018581
432.45	0.018548
432.95	0.018472
433.46	0.018587
433.96	0.018595
434.46	0.018487
434.97	0.018727
435.47	0.018739
435.98	0.018696
436.48	0.018756
436.98	0.018784
437.49	0.018993
437.99	0.019032
438.5	0.018777
439	0.018762
439.5	0.019224
440.01	0.018992
440.51	0.019104
441.02	0.018927
441.52	0.018968
442.02	0.019121
442.53	0.018958
443.03	0.01896
443.54	0.018867
444.04	0.019107
444.54	0.018874
445.05	0.019112
445.55	0.019001
446.06	0.01891
446.56	0.018738
447.06	0.018979
447.57	0.019069
448.07	0.019027
448.58	0.018923
449.08	0.019054
449.58	0.018912
450.09	0.018851
450.59	0.018824
451.1	0.018933
451.6	0.018771
452.1	0.018863
452.61	0.018948
453.11	0.018764
453.62	0.018893
454.12	0.018815
454.62	0.018778
455.13	0.018699
455.63	0.018703
456.14	0.018732
456.64	0.018793
457.14	0.018723
457.65	0.018653
458.15	0.018828
458.66	0.018765
459.16	0.018612
459.66	0.018616
460.17	0.018589
460.67	0.018657
461.18	0.018642
461.68	0.018629
462.18	0.018576
462.69	0.018613
463.19	0.018561
463.7	0.018739
464.2	0.018534
464.7	0.018473
465.21	0.018442
465.71	0.018414
466.22	0.01848
466.72	0.01836
467.22	0.018427
467.73	0.018425
468.23	0.018418
468.74	0.018314
469.24	0.018371
469.74	0.018317
470.25	0.018271
470.75	0.018327
471.26	0.018307
471.76	0.018264
472.26	0.018309
472.77	0.01822
473.27	0.018276
473.78	0.018339
474.28	0.018192
474.78	0.018218
475.29	0.018246
475.79	0.018272
476.3	0.01826
476.8	0.018186
477.3	0.018214
477.81	0.018209
478.31	0.018121
478.82	0.01821
479.32	0.018143
479.82	0.018225
480.33	0.018091
480.83	0.018156
481.34	0.018086
481.84	0.018103
482.34	0.018095
482.85	0.018201
483.35	0.01807
483.86	0.018072
484.36	0.018119
484.86	0.018185
485.37	0.018079
485.87	0.018099
486.38	0.018026
486.88	0.018044
487.38	0.017981
487.89	0.017969
488.39	0.017995
488.9	0.018023
489.4	0.017937
489.9	0.017934
490.41	0.018029
490.91	0.017875
491.42	0.017942
491.92	0.017921
492.42	0.017851
492.93	0.017871
493.43	0.017907
493.94	0.017787
494.44	0.017705
494.94	0.017809
495.45	0.017702
495.95	0.017711
496.46	0.017641
496.96	0.017611
497.46	0.01758
497.97	0.017593
498.47	0.017539
498.98	0.017553
499.48	0.017483
499.98	0.017494
500.49	0.017413
500.99	0.017344
501.5	0.017329
502	0.017394
502.5	0.017287
503.01	0.017268
503.51	0.017251
504.02	0.017266
504.52	0.017238
505.02	0.017293
505.53	0.017271
506.03	0.017256
506.54	0.017155
507.04	0.01724
507.54	0.017172
508.05	0.017172
508.55	0.017205
509.06	0.017215
509.56	0.017137
510.06	0.017086
510.57	0.017109
511.07	0.01713
511.58	0.017032
512.08	0.017015
512.58	0.016956
513.09	0.017015
513.59	0.017022
514.1	0.016969
514.6	0.017008
515.1	0.016974
515.61	0.017032
516.11	0.016934
516.62	0.016926
517.12	0.016912
517.62	0.016937
518.13	0.016914
518.63	0.016853
519.14	0.016917
519.64	0.01682
520.14	0.016795
520.65	0.016764
521.15	0.016825
521.66	0.016848
522.16	0.01677
522.66	0.016777
523.17	0.016807
523.67	0.016772
524.18	0.01678
524.68	0.016834
525.18	0.016772
525.69	0.016761
526.19	0.016761
526.7	0.016735
527.2	0.016782
527.7	0.016747
528.21	0.016696
528.71	0.016724
529.22	0.016702
529.72	0.016648
530.22	0.016731
530.73	0.016622
531.23	0.016628
531.74	0.016647
532.24	0.016573
532.74	0.016575
533.25	0.016544
533.75	0.016511
534.26	0.016558
534.76	0.016506
535.26	0.016478
535.77	0.016494
536.27	0.016461
536.78	0.016471
537.28	0.016412
537.78	0.016416
538.29	0.016389
538.79	0.01644
539.3	0.016343
539.8	0.016362
540.3	0.016374
540.81	0.016367
541.31	0.016305
541.82	0.016298
542.32	0.016306
542.82	0.01629
543.33	0.016293
543.83	0.016274
544.34	0.016247
544.84	0.016171
545.34	0.016221
545.85	0.016175
546.35	0.016193
546.86	0.016166
547.36	0.016169
547.86	0.016134
548.37	0.016152
548.87	0.01621
549.38	0.016175
549.88	0.016123
550.38	0.016102
550.89	0.016122
551.39	0.016104
551.9	0.01608
552.4	0.016093
552.9	0.01602
553.41	0.016047
553.91	0.015995
554.42	0.015985
554.92	0.016004
555.42	0.015974
555.93	0.01596
556.43	0.015978
556.94	0.01598
557.44	0.01596
557.94	0.016004
558.45	0.015901
